uf;data;vitimas
PR;01/12/2019;2
PR;01/12/2019;1
PR;01/12/2019;1
RJ;01/12/2019;1
RJ;01/12/2019;1
RJ;01/12/2019;1
RJ;01/12/2019;1
RJ;01/12/2019;1
RJ;01/12/2019;1
RJ;01/12/2019;1
RS;01/12/2019;1
RS;01/12/2019;1
RS;01/12/2019;1
RS;01/12/2019;1
RS;01/12/2019;1
RS;01/12/2019;1
RS;01/12/2019;1
SC;01/12/2019;1
SC;01/12/2019;1
SE;01/12/2019;1
SE;01/12/2019;1
SP;01/12/2019;2
SP;01/12/2019;1
SP;01/12/2019;1
SP;01/12/2019;1
SP;01/12/2019;1
SP;01/12/2019;1
SP;01/12/2019;1
SP;01/12/2019;1
SP;01/12/2019;1
SP;01/12/2019;1
SP;01/12/2019;1
SP;01/12/2019;1
SP;01/12/2019;1
SP;01/12/2019;1
SP;01/12/2019;1
SP;01/12/2019;1
SP;01/12/2019;1
SP;01/12/2019;6
SP;01/12/2019;1
SP;01/12/2019;1
SP;01/12/2019;1
TO;01/12/2019;1
